총괄표제부_PK,대장구분코드,시군구코드,법정동코드,번,지,건물명,대지위치,도로명대지위치,주용도코드,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,호수(호),총주차수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,연면적(㎡),대지면적(㎡),건축면적(㎡),용적률산정연면적(㎡),건폐율(%),용적률(%),사용승인일,생성일자
10251507,1,11710,10700,0133,0001,,서울특별시 송파구 가락동 133-1번지,서울특별시 송파구 송이로27길 16 (가락동),01000,단독주택,0,2,2,0,0,0,117104169309,10701,0,00016,00000,347.72,0,0,0,0,0,,20220813
10251520,2,11710,10700,0138,0000,,서울특별시 송파구 가락동 138번지,서울특별시 송파구 동남로 169 (가락동),02000,공동주택,435,0,5,0,0,0,117103000034,10701,0,00169,00000,42976.642,0,0,0,0,0,,20220813
10251487,1,11710,10700,0139,0000,송파중학교,서울특별시 송파구 가락동 139번지,서울특별시 송파구 동남로 203 (가락동),10000,교육연구시설,0,0,3,5,0,0,117103000034,10701,0,00203,00000,9921.82,16306.9,3356.46,9880.08,20.58,60.59,,20220813
10251498,2,11710,10700,0140,0000,가락쌍용아파트,서울특별시 송파구 가락동 140번지,서울특별시 송파구 동남로 193 (가락동),02000,공동주택(아파트),2065,0,18,0,0,0,117103000034,10701,0,00193,00000,248143.69,55641.4,13093.1,0,23.53,343,19970320,20220813
10251521,2,11710,10700,0142,0000,,서울특별시 송파구 가락동 142번지,서울특별시 송파구 중대로16길 15 (가락동),02000,공동주택,105,0,2,0,0,0,117104169464,10701,0,00015,00000,27016.78,0,0,0,0,0,,20220813
10251488,1,11710,10700,0147,0001,,서울특별시 송파구 가락동 147-1번지,서울특별시 송파구 중대로 178 (가락동),20000,자동차관련시설| 근린생활시설,0,0,2,0,0,0,117103123016,10701,0,00178,00000,271.28,349.7,174,271.28,49.75,77.57,,20220813
10251500,2,11710,10700,0153,0004,,서울특별시 송파구 가락동 153-4번지,서울특별시 송파구 송이로23길 52-28 (가락동),02000,연립주택,18,0,2,0,0,0,117104169306,10701,0,00052,00028,2304.41,0,0,0,0,0,,20220813
10251100560642,2,11710,10700,0155,0005,,서울특별시 송파구 가락동 155-5번지,서울특별시 송파구 중대로 182 (가락동),02000,단지형다세대주택,22,0,3,0,15,32,117103123016,10701,0,00182,00000,3531.32,759.2,373.47,1896.856,49.193,249.849,20211220,20220813
10251100556142,1,11710,10700,0156,0010,삼보 테니스코트,서울특별시 송파구 가락동 156-10번지,서울특별시 송파구 중대로20길 1 (가락동),13000,운동시설(실내테니스장),0,0,2,0,0,7,117104169466,10701,0,00001,00000,689.36,1382.7,689.36,689.36,49.8561,49.8561,20210805,20220813
10251176,1,11710,10700,0160,0003,다윤빌딩,서울특별시 송파구 가락동 160-3번지,서울특별시 송파구 오금로 332 (가락동),04000,제2종근린생활시설외2,0,0,2,0,0,8,117103123014,10703,0,00332,00000,1226.84,334.7,198.97,987.58,59.45,295.06,,20220813
10251522,2,11710,10700,0161,0001,,서울특별시 송파구 가락동 161-1번지,서울특별시 송파구 오금로38길 5-19 (가락동),02000,공동주택,90,0,2,0,0,0,117104169396,10701,0,00005,00019,10437.75,0,0,0,0,0,,20220813
10251235,1,11710,10700,0163,0000,서울가동초등학교,서울특별시 송파구 가락동 163번지,서울특별시 송파구 중대로20길 47 (가락동),10000,교육연구시설,0,0,4,3,0,56,117104169466,10701,0,00047,00000,11290.51,18047.6,3649.33,11254.51,20.22,62.36,19891123,20230612
10251100177054,2,11710,10700,0165,0000,래미안파크팰리스,서울특별시 송파구 가락동 165번지,서울특별시 송파구 동남로 225 (가락동),02000,공동주택 외 2,919,0,15,6,0,1209,117103000034,10701,0,00225,00000,149683.87,41001.3,6649.415,102408.954,16.21,249.77,20071115,20220813
10251100468002,2,11710,10700,0168,0000,보람해피빌리지,서울특별시 송파구 가락동 168번지,,02000,도시형생활주택(단지형다세대) 및 근린생활시설,47,0,5,0,2,39,,,0,00000,00000,2981.51,1491.7,840.51,2981.51,56.35,199.87,20150406,20220813
10251523,2,11710,10700,0176,0000,,서울특별시 송파구 가락동 176번지,서울특별시 송파구 오금로 432 (가락동),02000,공동주택,648,0,10,0,0,0,117103123014,10703,0,00432,00000,84351.413,0,0,0,0,0,,20220813
10251510,1,11710,10700,0179,0000,,서울특별시 송파구 가락동 179번지,,01000,단독주택,0,5,5,0,0,0,,,0,00000,00000,150.41,0,0,0,0,0,,20220813
10251193,1,11710,10700,0180,0007,서광교회,서울특별시 송파구 가락동 180-7번지,서울특별시 송파구 문정로 147 (가락동),06000,문화및집회시설,0,3,2,0,0,16,117103123005,10701,0,00147,00000,1776.98,711.4,421.89,1363.96,59.3,191.73,20031029,20220813
10251501,2,11710,10700,0183,0004,,서울특별시 송파구 가락동 183-4번지,서울특별시 송파구 문정로13길 3-16 (가락동),02000,연립주택,12,0,2,0,0,6,117104169133,10701,0,00003,00016,1467.36,846.5,367.41,1100.52,43.4,130,,20220813
10251161,1,11710,10700,0185,0001,성산교회,서울특별시 송파구 가락동 185-1번지,서울특별시 송파구 문정로13길 11-13 (가락동),06000,문화및집회시설외2,0,1,2,1,0,12,117104169133,10701,0,00011,00013,2139.18,1236.5,741.37,1297.61,59.96,104.94,,20220813
10251512,1,11710,10700,0187,0008,,서울특별시 송파구 가락동 187-8번지,서울특별시 송파구 문정로11길 18 (가락동),01000,단독주택,0,3,3,0,0,0,117104169132,10701,0,00018,00000,336.88,0,0,0,0,0,,20220813
10251149,2,11710,10700,0192,0000,,서울특별시 송파구 가락동 192번지,서울특별시 송파구 동남로18길 9 (가락동),02000,공동주택,555,0,8,0,0,0,117104169061,10701,0,00009,00000,89097.79,0,0,0,0,0,,20220813
10251100554762,2,11710,10700,0193,0010,동화포레스트,서울특별시 송파구 가락동 193-10번지,서울특별시 송파구 동남로18길 8-8 (가락동),02000,다세대주택(도시형생활주택),20,0,2,0,0,13,117104169061,10701,0,00008,00008,1113.33,529,264.28,1003.76,49.96,189.75,20210531,20220813
10251100467883,2,11710,10700,0197,0000,진성파크타운,서울특별시 송파구 가락동 197번지,,02000,도시형생활주택(단지형다세대주택-48세대),48,0,4,0,0,39,,,0,00000,00000,2446.32,1224.9,731.4,2446.32,59.71,199.72,20150331,20241211
10251503,2,11710,10700,0197,0013,씨티빌,서울특별시 송파구 가락동 197-13번지,서울특별시 송파구 동남로14길 17-33 (가락동),02000,다세대주택,8,0,2,0,0,10,117104169058,10701,0,00017,00033,1320.09,434.9,240.39,1003.52,55.27,230.75,,20220813
10251100538156,2,11710,10700,0198,0005,서도휴빌,서울특별시 송파구 가락동 198-5번지,서울특별시 송파구 동남로14길 17-26 (가락동),02000,도시형생활주택,59,0,5,0,0,42,117104169058,10701,0,00017,00026,3054.14,1507.7,806.7,3015.18,53.51,199.99,20201105,20220813
10251150,2,11710,10700,0199,0000,,서울특별시 송파구 가락동 199번지,서울특별시 송파구 동남로18길 44 (가락동),02000,공동주택,727,0,13,0,0,0,117104169061,10701,0,00044,00000,110066.316,0,0,0,0,0,,20220813
10251352,1,11710,10700,0277,0013,,서울특별시 송파구 가락동 277-13번지,,Z8000,,0,0,0,0,0,0,,,0,00000,00000,869.61,0,0,0,0,0,,20220813
10251143,1,11710,10700,0420,0000,,서울특별시 송파구 가락동 420번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,79.01,0,0,0,0,0,,20220813
1025115,1,11710,10700,0457,0000,,서울특별시 송파구 가락동 457번지,,01000,단독주택,0,4,4,0,0,0,,,0,00000,00000,227.77,0,0,0,0,0,,20220813
10251100526762,1,11710,10700,0477,0000,서울가락초등학교,서울특별시 송파구 가락동 477번지,,10000,교육연구시설,0,0,2,3,0,73,,,0,00000,00000,13890.79,12892.8,3634.56,13576.72,28.19,105.3,,20220813
10251236,2,11710,10700,0478,0000,송파 동부센트레빌,서울특별시 송파구 가락동 478번지,서울특별시 송파구 송파대로37길 29 (가락동),02000,공동주택,206,0,5,2,0,245,117104169340,10702,0,00029,00000,29357.61,8730.8,1977.42,22155.67,22.65,253.76,20041215,20220813
10251100240066,1,11710,10700,0600,0000,,서울특별시 송파구 가락동 600번지,서울특별시 송파구 양재대로 932 (가락동),07000,판매및영업시설,0,0,15,0,0,0,117102000006,10701,,00932,00000,488482.24,531830,0,0,0,0,,20250605
10251100548706,2,11710,10700,0913,0000,헬리오시티,서울특별시 송파구 가락동 913번지,서울특별시 송파구 송파대로 345 (가락동),02000,공동주택(아파트),9510,0,93,75,617,12602,117102005011,10705,0,00345,00000,1563379.68,346570.4,67270.07,991121.07,19.41,285.98,20181228,20220813
10251100524247,1,11710,10700,0915,0000,가락1동 주민센터 및 구립어린이집,서울특별시 송파구 가락동 915번지,,14000,공공업무시설,0,0,2,0,6,19,,,0,00000,00000,2755.25,2830.1,1073.06,2312.52,37.916,81.7116,20181214,20220813
10251229,2,11710,10800,0001,0000,문정래미안아파트,서울특별시 송파구 문정동 1번지,서울특별시 송파구 문정로 83 (문정동),02000,공동주택,1696,0,33,6,0,3258,117103123005,10802,0,00083,00000,381065.09,89496.7,19107.51,262142.72,21.35,292.91,20040930,20230328
10251411,1,11710,10800,0002,0001,문정중학교,서울특별시 송파구 문정동 2-1번지,,10000,교육연구시설,0,0,2,4,0,0,,,0,00000,00000,9320.31,18317.8,2878.64,9284.31,15.7149,50.6846,,20220813
1000000000000001881527,1,11710,10800,0002,0005,송파구 지체장애인 쉼터,서울특별시 송파구 문정동 2-5번지,서울특별시 송파구 문정로 170 (문정동),04000,근린생활시설,0,0,2,1,0,3,117103123005,10802,0,00170,00000,327.93,26416.7,327.93,327.93,1.24,1.24,20230601,20230602
10251579,2,11710,10800,0003,0000,,서울특별시 송파구 문정동 3번지,서울특별시 송파구 동남로 160 (문정동),02000,공동주택,514,0,10,1,0,0,117103000034,10802,0,00160,00000,69744.2512,0,0,0,0,0,,20220813
10251100503961,2,11710,10800,0008,0002,,서울특별시 송파구 문정동 8-2번지,,02000,도시형생활주택(단지형 다세대),15,0,2,0,0,12,,,0,00000,00000,910.38,474.3,278.75,910.38,58.77,191.94,20170706,20220813
10251100566642,2,11710,10800,0008,0003,예원빌,서울특별시 송파구 문정동 8-3번지,,02000,(도시형생활주택-단지형다세대주택),26,0,3,0,0,21,,,0,00000,00000,1551.35,751.9,413.48,1499.33,54.99,199.41,20220628,20220813
10251581,2,11710,10800,0008,0006,,서울특별시 송파구 문정동 8-6번지,서울특별시 송파구 동남로8길 21 (문정동),02000,공동주택,9,0,2,0,0,0,117104169075,10801,0,00021,00000,497.82,0,0,0,0,0,,20220813
10251100500043,2,11710,10800,0008,0010,베루스 송파,서울특별시 송파구 문정동 8-10번지,,02000,도시형생활주택(단지형 다세대),29,0,2,0,0,21,,,0,00000,00000,1319.47,730,371.42,1319.47,50.8795,180.7493,20170426,20220813
10251412,1,11710,10800,0012,0001,문정중학교,서울특별시 송파구 문정동 12-1번지,서울특별시 송파구 문정로 73 (문정동),10000,교육연구시설,0,0,3,4,0,0,117103123005,10802,0,00073,00000,11232.47,18317.8,3698.64,11196.47,20.19,61.12,19900516,20240910
10251570,2,11710,10800,0013,0006,,서울특별시 송파구 문정동 13-6번지,서울특별시 송파구 송이로32길 27-1 (문정동),02000,공동주택,8,0,1,0,0,6,117104169314,10801,0,00027,00001,570.3,256.6,153.72,570.3,59.91,222.25,,20220813
10251571,2,11710,10800,0014,0002,,서울특별시 송파구 문정동 14-2번지,서울특별시 송파구 문정로5길 13-8 (문정동),02000,연립주택,18,0,2,0,0,8,117104169140,10801,0,00013,00008,1976.88,1025.7,512.28,1735.47,49.94,145.66,,20220813
10251368,2,11710,10800,0018,0000,문정푸르지오아파트,서울특별시 송파구 문정동 18번지,서울특별시 송파구 문정로 55 (문정동),02000,공동주택(아파트),233,0,5,1,0,242,117103123005,10802,0,00055,00000,30322.67,7062.7,1804.51,21790.61,25.55,308.53,19991020,20220813
10251572,2,11710,10800,0019,0000,문정푸르지오아파트,서울특별시 송파구 문정동 19번지,서울특별시 송파구 송이로32길 37 (문정동),02000,공동주택(아파트),165,0,2,2,0,196,117104169314,10801,0,00037,00000,24261.67,4849.7,1764.58,16733.93,36.39,345.05,,20250109
10251100518111,2,11710,10800,0021,0003,엠카운티,서울특별시 송파구 문정동 21-3번지,서울특별시 송파구 동남로8길 30-9 (문정동),02000,도시형생활주택,28,0,3,0,2,20,117104169075,10801,0,00030,00009,1637.32,834,469.24,1637.32,56.26,196.32,20180604,20220813
10251100524578,2,11710,10800,0022,0008,문정헤리츠,서울특별시 송파구 문정동 22-8번지,서울특별시 송파구 동남로8길 26-7 (문정동),02000,도시형생활주택(단지형다세대주택),23,0,2,0,0,17,117104169075,10801,0,00026,00007,1087.49,544.1,326.32,1087.49,59.97,199.87,20190121,20220813
10251100493483,2,11710,10800,0025,0003,다원펠리스,서울특별시 송파구 문정동 25-3번지,,02000,도시형생활주택(단지형다세대),29,0,3,0,0,21,,,0,00000,00000,1601.87,801.9,419.8,1601.87,52.35,199.76,20161128,20220813
10251100504821,2,11710,10800,0034,0001,모던펠리스,서울특별시 송파구 문정동 34-1번지,,02000,도시형생활주택(단지형 다세대),20,0,2,0,0,13,,,0,00000,00000,991.92,496.3,291.4,991.92,58.71,199.86,20170818,20220813
10251100562856,2,11710,10800,0036,0005,,서울특별시 송파구 문정동 36-5번지,서울특별시 송파구 동남로8길 30-46 (문정동),02000,단지형다세대주택,23,0,2,0,0,16,117104169075,10801,0,00030,00046,1487.96,586.3,324.91,1166.78,55.42,199.01,20220207,20220813
10251575,1,11710,10800,0046,0010,,서울특별시 송파구 문정동 46-10번지,,03000,제1종근린생활시설,0,0,0,0,0,0,,,0,00000,00000,92.4,0,0,0,0,0,,20220813
10251582,2,11710,10800,0058,0000,,서울특별시 송파구 문정동 58번지,서울특별시 송파구 송파대로16길 12 (문정동),02000,공동주택,108,0,2,0,0,0,117104169326,10801,0,00012,00000,12584.5,0,0,0,0,0,,20220813
10251100499026,2,11710,10800,0064,0004,벤틀리 하우스,서울특별시 송파구 문정동 64-4번지,,02000,도시형생활주택(단지형 다세대),43,0,3,0,0,28,,,0,00000,00000,1830.99,915.6,536.62,1830.99,58.61,199.98,20170324,20220813
10251100513301,2,11710,10800,0064,0015,제이제이파크,서울특별시 송파구 문정동 64-15번지,,02000,도시형생활주택(단지형 다세대),35,0,3,0,0,24,,,0,00000,00000,1655.85,828,475.74,1655.85,57.46,199.98,20180110,20220813
10251214,2,11710,10800,0072,0003,건영아파트,서울특별시 송파구 문정동 72-3번지,서울특별시 송파구 새말로8길 12 (문정동),02000,공동주택,545,0,6,0,0,0,117104169242,10801,0,00012,00000,58199.76,0,0,0,0,0,,20220813
10251358,1,11710,10800,0073,0000,,서울특별시 송파구 문정동 73번지,서울특별시 송파구 새말로8길 18 (문정동),01000,,0,5,2,0,0,0,117104169242,10801,0,00018,00000,434.53,0,0,0,0,0,,20220813
10251213,1,11710,10800,0080,0005,,서울특별시 송파구 문정동 80-5번지,서울특별시 송파구 새말로8길 29-49 (문정동),03000,제1종근린생활시설,0,2,2,0,0,0,117104169242,10801,0,00029,00049,253.52,0,0,0,0,0,,20220813
10251215,2,11710,10800,0080,0005,,서울특별시 송파구 문정동 80-5번지,,Z3000,근린생활시설| 주택,2,0,4,1,0,0,,,0,00000,00000,259.46,547.1,241.46,241.46,44.13,44.13,,20220813
10251177,1,11710,10800,0082,0006,,서울특별시 송파구 문정동 82-6번지,서울특별시 송파구 새말로 132 (문정동),04000,근린생활시설외1,0,0,2,0,0,0,117103123021,10801,0,00132,00000,560.64,809.2,323.52,529.44,39.98,65.43,19921008,20220813
10251100237937,1,11710,10800,0090,0003,서울문덕초등학교,서울특별시 송파구 문정동 90-3번지,서울특별시 송파구 송이로34길 60 (문정동),10000,교육연구시설,0,0,2,1,0,0,117104169316,10801,0,00060,00000,8485.46,8075.2,2337.96,8384.96,28.95,103.84,,20220813
10251436,1,11710,10800,0096,0015,부일빌딩,서울특별시 송파구 문정동 96-15번지,서울특별시 송파구 새말로 133 (문정동),04000,근린생활시설|주택|기계식주차,0,2,2,0,0,14,117103123021,10801,0,00133,00000,1805.34,439.2,250.48,1307.14,57.03,297.62,,20220813
10251100552722,2,11710,10800,0109,0007,그랑밸리,서울특별시 송파구 문정동 109-7번지,,02000,도시형생활주택,40,0,4,0,1,32,,,0,00000,00000,2271.51,1121.3,599.01,2242.04,53.42,199.95,20210329,20220813
10251100460746,2,11710,10800,0111,0001,,서울특별시 송파구 문정동 111-1번지,,,,0,0,0,0,0,0,,,0,00000,00000,0,0,0,0,0,0,,20220813
10251100482763,2,11710,10800,0112,0003,,서울특별시 송파구 문정동 112-3번지,,02000,도시형생활주택(단지형다세대주택),29,0,2,0,0,21,,,0,00000,00000,1305,678.7,375.86,1305,55.38,192.28,20160725,20220813
10251100499603,2,11710,10800,0113,0004,세종캐슬,서울특별시 송파구 문정동 113-4번지,,02000,도시형생활주택(단지형다세대)|제1종근린생활시설(소매점),29,0,2,0,1,24,,,0,00000,00000,1346.64,724.9,404.65,1346.64,55.82,185.77,20170407,20220813
102517,2,11710,10800,0114,0000,인택스빌아파트,서울특별시 송파구 문정동 114번지,서울특별시 송파구 새말로 185 (문정동),02000,공동주택,48,1,2,1,0,48,117103123021,10801,0,00185,00000,5871.88,1580,451.33,4644.14,28.56,293.93,20021109,20220813
10251100481363,2,11710,10800,0115,0009,드림팰리스,서울특별시 송파구 문정동 115-9번지,,02000,단지형 도시형 생활주택,20,0,2,0,0,16,,,0,00000,00000,1316.9,662.4,370.08,1316.9,55.87,198.81,20160620,20220813
10251100478482,2,11710,10800,0115,0013,센트로힐,서울특별시 송파구 문정동 115-13번지,,02000,단지형 다세대주택,24,0,2,0,0,18,,,0,00000,00000,1319.34,671.5,386.65,1319.34,57.58,196.48,20160323,20220813
10251573,2,11710,10800,0117,0000,문정3차푸르지오,서울특별시 송파구 문정동 117번지,서울특별시 송파구 송이로 257 (문정동),02000,공동주택,150,0,2,2,0,175,117103123011,10803,0,00257,00000,23569.96,4706.9,1308.28,16059.39,27.79,341.19,,20220813
10251287,2,11710,10800,0145,0000,,서울특별시 송파구 문정동 145번지,서울특별시 송파구 송이로31길 56 (문정동),02000,공동주택,1316,0,11,0,0,0,117104169313,10801,0,00056,00000,93833.393,0,0,0,0,0,,20220813
10251164,2,11710,10800,0146,0000,세양청마루아파트,서울특별시 송파구 문정동 146번지,서울특별시 송파구 송이로31길 66 (문정동),02000,공동주택,157,0,2,0,0,126,117104169313,10801,0,00066,00000,14742.7,4891.1,1119.59,12282.4,22.89,251.12,20040501,20220813
10251584,2,11710,10800,0150,0000,,서울특별시 송파구 문정동 150번지,서울특별시 송파구 중대로 24 (문정동),02000,공동주택,4524,0,60,0,0,0,117103123016,10802,0,00024,00000,650085.9214,0,0,0,0,0,,20220813
10251100226953,1,11710,10800,0150,0008,,서울특별시 송파구 문정동 150-8번지,서울특별시 송파구 중대로4길 4 (문정동),10000,교육연구 및 복지시설,0,0,2,0,0,32,117104169481,10801,0,00004,00000,7446.89,10206.5,1465.3,3629.99,14.36,35.57,,20241223
10251100472183,1,11710,10800,0150,0017,서울문정동우체국,서울특별시 송파구 문정동 150-17번지,,03000,우체국,0,0,2,1,0,6,,,0,00000,00000,745.16,990,504.88,701.66,51,70.87,,20220813
10251578,1,11710,10800,0247,0000,,서울특별시 송파구 문정동 247번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,81.98,0,0,0,0,0,,20220813
1025199,1,11710,10800,0273,0007,,서울특별시 송파구 문정동 273-7번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,129.39,0,0,0,0,0,,20220813
10251100486143,2,11710,10800,0618,0000,파크하비오,서울특별시 송파구 문정동 618번지,,14000,공동주택|업무시설|숙박시설|판매시설,999,0,18,5,4149,5396,,,0,00000,00000,604089.4823,61231,34003.17,366979.4167,55.53,599.34,20160929,20220813
10251100540163,1,11710,10800,0640,0005,AJ빌딩,서울특별시 송파구 문정동 640-5번지,서울특별시 송파구 정의로8길 9 (문정동),14000,업무시설,0,0,2,0,0,217,117104853410,10801,0,00009,00000,26987.14,3151.2,1870.72,18863.93,59.37,598.63,,20220813
10251100497624,2,11710,10800,0642,0000,송파 테라타워2,서울특별시 송파구 문정동 642번지,,17000,공장(지식산업센터)|공장(지식산업센터-창고)|공장(지원시설-업무시설|제1|2종근린생활시설|스마트시티관련업무시설-핵심앵커시설),0,0,2,0,0,1049,,,0,00000,00000,143730.11,14921,8606.88,89500.31,57.68,599.83,20170302,20220813
10251100484063,2,11710,10800,0643,0001,엠스테이트,서울특별시 송파구 문정동 643-1번지,,14000,업무시설|공장(지식산업센터)|판매시설| 근린생활시설,0,0,5,0,1317,1227,,,0,00000,00000,158198.59,16357,9787.45,98115.16,59.84,599.84,20160901,20220813
10251100491391,2,11710,10800,0651,0000,문정역테라타워,서울특별시 송파구 문정동 651번지,,17000,공장(지식산업센터)|공장(지식산업센터-창고)|공장(지원시설-업무시설|제1|2종근린생활시설|문화및집회시설),0,0,2,0,1013,1279,,,0,00000,00000,172747.67,17309,9792.8,103795.2,56.58,599.66,20161005,20240702
10251100240120,1,11710,10800,0654,0000,서울지방경찰청 제3기동단,서울특별시 송파구 문정동 654번지,,14000,공공업무시설,0,0,5,0,0,132,,,0,00000,00000,19678.28,13065,2317.76,12059.38,17.74,92.3,20111129,20220813
1000000000000005513127,2,11710,10800,0656,0000,힐스테이트 e편한세상 문정,서울특별시 송파구 문정동 656번지,서울특별시 송파구 송이로31길 20 (문정동),02000,공동주택(아파트),1265,0,15,16,19,1427,117104169313,10801,0,00020,00000,167890.827,44510.7,9855.91,109721.88,22.14,246.51,20240830,20250414
10251577,1,11710,10800,0656,0005,,서울특별시 송파구 문정동 656-5번지,서울특별시 송파구 송이로37가길 14 (문정동),06000,문화및집회시설,0,0,2,0,0,36,117104169318,10801,0,00014,00000,6465.74,0,0,0,0,0,,20251014
10251589,1,11710,10900,0104,0000,,서울특별시 송파구 장지동 104번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,92.57,0,0,0,0,0,,20220813
10251590,1,11710,10900,0158,0000,,서울특별시 송파구 장지동 158번지,,01000,단독주택,0,3,3,0,0,0,,,0,00000,00000,216.54,0,0,0,0,0,,20220813
10251591,1,11710,10900,0160,0000,,서울특별시 송파구 장지동 160번지,,01000,단독주택,0,2,2,0,0,0,,,0,00000,00000,115.37,0,0,0,0,0,,20220813
1025196,1,11710,10900,0200,0000,,서울특별시 송파구 장지동 200번지,,01000,단독주택,0,3,3,0,0,0,,,0,00000,00000,97.85,0,0,0,0,0,,20220813
10251351,1,11710,10900,0201,0004,,서울특별시 송파구 장지동 201-4번지,,01000,단독주택,0,2,0,0,0,0,,,0,00000,00000,98.18,0,0,0,0,0,,20220813
10251592,1,11710,10900,0209,0000,,서울특별시 송파구 장지동 209번지,,01000,단독주택,0,3,3,0,0,0,,,0,00000,00000,99.17,0,0,0,0,0,,20220813
10251593,1,11710,10900,0224,0004,,서울특별시 송파구 장지동 224-4번지,,01000,단독주택,0,2,0,0,0,0,,,0,00000,00000,50.24,0,0,0,0,0,,20220813
10251107,1,11710,10900,0224,0006,,서울특별시 송파구 장지동 224-6번지,,01000,단독주택,0,1,0,0,0,0,,,0,00000,00000,58.84,0,0,0,0,0,,20220813
10251348,1,11710,10900,0225,0000,,서울특별시 송파구 장지동 225번지,,01000,단독주택,0,4,4,0,0,0,,,0,00000,00000,132.23,0,0,0,0,0,,20220813
10251222,1,11710,10900,0241,0010,,서울특별시 송파구 장지동 241-10번지,,01000,단독주택,0,4,5,0,0,0,,,0,00000,00000,353.05,0,0,0,0,0,,20220813
10251594,1,11710,10900,0242,0000,,서울특별시 송파구 장지동 242번지,,01000,단독주택,0,3,3,0,0,0,,,0,00000,00000,161.66,0,0,0,0,0,,20220813
10251585,1,11710,10900,0393,0000,,서울특별시 송파구 장지동 393번지,,23000,부속창고| 체력단련장,0,0,2,0,0,0,,,0,00000,00000,78.3,238683,78.3,78.3,0.03,0.03,,20220813
10251223,1,11710,10900,0420,0000,,서울특별시 송파구 장지동 420번지,,23000,군수창고| 장비고,0,0,2,0,0,0,,,0,00000,00000,430,850,430,430,50.59,50.59,,20220813
10251100560222,1,11710,10900,0646,0007,구도일장지동주유소,서울특별시 송파구 장지동 646-7번지,서울특별시 송파구 위례중앙로 10 (장지동),19000,주유소,0,0,2,0,0,1,117103000236,10901,0,00010,00000,279.08,1397,279.08,279.08,19.97,19.97,20211125,20220813
10251431,1,11710,10900,0743,0003,,서울특별시 송파구 장지동 743-3번지,,18000,관리사옥,0,0,2,0,0,0,,,0,00000,00000,184.86,1375,0,0,0,0,19900531,20220813
10251100228275,2,11710,10900,0833,0000,송파파인타운1단지,서울특별시 송파구 장지동 833번지,서울특별시 송파구 충민로 188 (장지동),02000,아파트,221,0,8,9,0,263,117103123017,10902,0,00188,00000,31808.37,16702,3525.79,23936.01,21.11,143.31,20100119,20220813
10251100187134,2,11710,10900,0835,0000,송파파인타운2단지,서울특별시 송파구 장지동 835번지,서울특별시 송파구 충민로 151 (장지동),02000,아파트,374,0,10,12,0,396,117103123017,10902,0,00151,00000,43248.7,21112,4397.78,30921.93,20.83,146.47,20080925,20250228
10251100174370,2,11710,10900,0837,0000,송파파인타운4단지,서울특별시 송파구 장지동 837번지,서울특별시 송파구 새말로12길 16 (장지동),02000,아파트외 1,181,0,5,10,3,200,117104169235,10902,0,00016,00000,23833.18,12186,2617.9,17927.24,21.48,147.11,20080403,20220813
10251100188086,2,11710,10900,0842,0000,송파파인타운8단지,서울특별시 송파구 장지동 842번지,서울특별시 송파구 충민로4길 6 (장지동),02000,아파트,700,0,6,12,0,706,117104169487,10901,0,00006,00000,72565.5,20553,3992.81,49052.82,19.42,238.66,20081020,20220813
10251100171873,2,11710,10900,0843,0000,송파파인타운 9단지,서울특별시 송파구 장지동 843번지,서울특별시 송파구 송파대로8길 17 (장지동),02000,공동주택,796,0,7,13,0,822,117104169355,10901,0,00017,00000,81605.38,23459,5243.99,54894.46,22.35,234,20071224,20220813
10251483,2,11710,10900,0844,0000,송파파인타운 7단지,서울특별시 송파구 장지동 844번지,서울특별시 송파구 충민로4길 19 (장지동),02000,공동주택 외 1,537,0,7,10,0,576,117104169487,10901,0,00019,00000,68512.16,20174,4438.41,48352.99,22,239.67,20071224,20220813
10251100180259,2,11710,10900,0845,0000,송파파인타운5단지,서울특별시 송파구 장지동 845번지,서울특별시 송파구 충민로4길 5 (장지동),02000,아파트,455,0,6,12,0,492,117104169487,10901,0,00005,00000,57373.49,16911,2721.52,40537.2,16.09,239.71,20080822,20220813
10251100179694,2,11710,10900,0847,0000,송파파인타운6단지,서울특별시 송파구 장지동 847번지,서울특별시 송파구 충민로6길 14 (장지동),02000,아파트,564,0,7,8,0,619,117104169488,10901,0,00014,00000,73224.32,22744,3827.82,52726.33,16.83,231.82,20080825,20220813
10251419,1,11710,10900,0848,0000,사단법인 아이코리아,서울특별시 송파구 장지동 848번지,서울특별시 송파구 충민로6길 17 (장지동),10000,교육연구시설,0,0,8,0,0,267,117104169488,10901,0,00017,00000,34573.26,46537,9662.25,23832.85,20.76,51.21,,20220813
10251100178748,2,11710,10900,0849,0000,송파파인타운3단지,서울특별시 송파구 장지동 849번지,서울특별시 송파구 충민로 152 (장지동),02000,아파트 외1,631,0,11,10,0,720,117103123017,10902,0,00152,00000,91403.76,28910,6129.9,66274.17,21.2,229.24,20080812,20220813
