관리건축물대장PK,시군구코드,법정동코드,번,지,대장구분코드,대지위치,도로명대지위치,건물명,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,대지면적(㎡),공급면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,기타용도,세대수(세대),가구수(가구),지상층수,지하층수,건물_수,호수(호),승용승강기수,비상용승강기수,사용승인일,생성일자
102513834,11710,10300,0490,0001,1,서울특별시 송파구 풍납동 490-1번지,서울특별시 송파구 올림픽로 597 (풍납동),,117103123023,10303,0,00597,00000,,208,0.0,119.34,57.37,278.25,238.68,114.75,03000,"제1,2종근린생활시설",0,0,2,1,0,0,0,0,19771104,20220813
1025122273,11710,10300,0490,0002,1,서울특별시 송파구 풍납동 490-2번지,서울특별시 송파구 올림픽로 595-1 (풍납동),,117103123023,10303,0,00595,00001,,228,0.0,115.9,50.83,251.21,0,100.9,03000,근린생활시설,0,0,2,1,0,0,0,0,19771224,20220813
1025111868,11710,10300,0490,0003,1,서울특별시 송파구 풍납동 490-3번지,서울특별시 송파구 올림픽로 595 (풍납동),,117103123023,10303,0,00595,00000,,0,0.0,0,0,424,0,0,03000,근린생활시설,0,1,3,1,0,0,0,0,19860903,20220813
1025110545,11710,10300,0490,0005,1,서울특별시 송파구 풍납동 490-5번지,서울특별시 송파구 올림픽로 591 (풍납동),,117103123023,10303,0,00591,00000,,0,0.0,0,0,238.28,0,0,03000,근린생활시설,0,1,2,1,0,0,0,0,19771221,20220813
1025120600,11710,10300,0490,0006,1,서울특별시 송파구 풍납동 490-6번지,서울특별시 송파구 올림픽로 589 (풍납동),,117103123023,10303,0,00589,00000,,0,0.0,0,0,279.46,0,0,03000,근린생활시설,0,0,2,1,0,0,0,0,19811026,20220813
1025121406,11710,10300,0490,0007,1,서울특별시 송파구 풍납동 490-7번지,서울특별시 송파구 올림픽로57길 2 (풍납동),,117104169443,10301,0,00002,00000,,150,0.0,88.88,59.25,230.19,0,153.46,04000,근린생활시설,0,0,3,0,0,0,0,0,19940922,20220813
1025124373,11710,10300,0490,0008,1,서울특별시 송파구 풍납동 490-8번지,서울특별시 송파구 올림픽로57길 2-4 (풍납동),,117104169443,10301,0,00002,00004,,119,0.0,71.34,58.47,179.52,0,98.45,01000,다가구용단독주택(5가구),0,5,2,1,0,0,0,0,19940526,20220813
102519744,11710,10300,0490,0009,1,서울특별시 송파구 풍납동 490-9번지,서울특별시 송파구 올림픽로57길 2-6 (풍납동),,117104169443,10301,0,00002,00006,,122,0.0,64.92,53.21,199.08,0,106.42,01000,다가구주택(3가구),0,3,2,1,0,0,0,0,19910914,20220813
1025113160,11710,10300,0490,0010,1,서울특별시 송파구 풍납동 490-10번지,서울특별시 송파구 올림픽로57길 2-8 (풍납동),,117104169443,10301,0,00002,00008,,0,0.0,0,0,192.18,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19891207,20220813
1025114143,11710,10300,0490,0011,1,서울특별시 송파구 풍납동 490-11번지,서울특별시 송파구 올림픽로57길 2-10 (풍납동),,117104169443,10301,0,00002,00010,,122,0.0,73.16,59.96,205.1,0,168.11,01000,다가구용단독주택(4가구),0,4,2,1,0,0,0,0,19940704,20220813
102519069,11710,10300,0490,0012,1,서울특별시 송파구 풍납동 490-12번지,서울특별시 송파구 올림픽로57길 2-14 (풍납동),,117104169443,10301,0,00002,00014,,0,0.0,0,0,197.91,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19900518,20220813
10251100520121,11710,10300,0490,0013,1,서울특별시 송파구 풍납동 490-13번지,서울특별시 송파구 올림픽로59길 3 (풍납동),샘솟는 집,117104169444,10301,0,00003,00000,,130.11,0.0,77.13,59.280608,256.55,256.55,197.18,01000,단독주택,0,0,4,0,0,6,0,0,20180731,20220813
1025110626,11710,10300,0491,0000,1,서울특별시 송파구 풍납동 491번지,서울특별시 송파구 풍성로27길 14 (풍납동),,117104169514,10301,0,00014,00000,,173,0.0,173,59.7,349.24,0,151.4,01000,다가구주택(7가구),0,7,3,1,0,0,0,0,19930610,20220813
1025117101,11710,10300,0491,0001,1,서울특별시 송파구 풍납동 491-1번지,서울특별시 송파구 올림픽로57길 7 (풍납동),,117104169443,10301,0,00007,00000,,0,0.0,0,0,360.24,0,0,03000,근린생활시설,0,1,4,1,0,0,0,0,19891230,20220813
1025116603,11710,10300,0491,0002,1,서울특별시 송파구 풍납동 491-2번지,서울특별시 송파구 올림픽로57길 5 (풍납동),,117104169443,10301,0,00005,00000,,112,0.0,67.08,59.9,267.36,0,179.3,01000,다가구용단독주택(7가구),0,7,3,1,0,0,0,0,19921123,20220813
1025112010,11710,10300,0491,0003,1,서울특별시 송파구 풍납동 491-3번지,서울특별시 송파구 올림픽로57길 3 (풍납동),,117104169443,10301,0,00003,00000,,146,0.0,88.67,59.36,346.68,0,178.08,01000,다가구용단독주택(8가구),0,8,3,1,0,0,0,0,19911126,20220813
102513711,11710,10300,0491,0004,1,서울특별시 송파구 풍납동 491-4번지,서울특별시 송파구 올림픽로 587-1 (풍납동),엘제이빌딩,117103123023,10303,0,00587,00001,,0,0.0,0,0,1044.15,0,0,04000,근린생활시설,0,0,4,1,0,0,0,0,19840517,20220813
1025120481,11710,10300,0491,0005,1,서울특별시 송파구 풍납동 491-5번지,서울특별시 송파구 올림픽로 587 (풍납동),,117103123023,10303,0,00587,00000,,314,0.0,156.14,49.73,679.58,0,196.97,03000,근린생활시설,0,0,4,1,0,0,0,0,19931109,20220813
102519463,11710,10300,0491,0006,1,서울특별시 송파구 풍납동 491-6번지,서울특별시 송파구 올림픽로55길 4 (풍납동),,117104169442,10301,0,00004,00000,,169,0.0,101.14,59.84,342.68,0,157.53,01000,다가구용단독주택(8가구),0,8,3,1,0,0,0,0,19970816,20220813
102519350,11710,10300,0491,0007,1,서울특별시 송파구 풍납동 491-7번지,서울특별시 송파구 올림픽로55길 6 (풍납동),,117104169442,10301,0,00006,00000,,188,0.0,86.61,46.07,249.12,164.16,87.32,01000,단독주택,0,1,2,1,0,0,0,0,19860825,20220813
1025113647,11710,10300,0491,0008,1,서울특별시 송파구 풍납동 491-8번지,서울특별시 송파구 올림픽로55길 6-1 (풍납동),,117104169442,10301,0,00006,00001,,103,0.0,49.58,48.13,164.92,99.15,96.27,01000,단독주택,0,1,2,1,0,0,0,0,19871114,20220813
1025110593,11710,10300,0491,0009,1,서울특별시 송파구 풍납동 491-9번지,서울특별시 송파구 풍성로29길 14 (풍납동),,117104169515,10301,0,00014,00000,,130,0.0,51.48,49.89,154.17,0,99.78,01000,다가구주택(3가구),0,3,2,1,0,0,0,0,19920103,20220813
102516462,11710,10300,0491,0010,1,서울특별시 송파구 풍납동 491-10번지,서울특별시 송파구 풍성로29길 13 (풍납동),,117104169515,10301,0,00013,00000,,132,0.0,65.9,49.97,191.7,0,96.81,01000,다가구주택(3가구),0,3,2,1,0,0,0,0,19910619,20220813
1025123884,11710,10300,0491,0011,1,서울특별시 송파구 풍납동 491-11번지,서울특별시 송파구 올림픽로55길 8 (풍납동),,117104169442,10301,0,00008,00000,,0,0.0,0,0,178.02,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19880630,20220813
10251100519121,11710,10300,0491,0012,2,서울특별시 송파구 풍납동 491-12번지,서울특별시 송파구 풍성로27길 12 (풍납동),,117104169514,10301,0,00012,00000,,128.69,0.0,70.12,54.49,223.22,223.22,173.46,02000,다세대주택,6,0,5,0,0,1,1,0,20180615,20220813
10251100493263,11710,10300,0492,0000,1,서울특별시 송파구 풍납동 492번지,서울특별시 송파구 올림픽로57길 9 (풍납동),,117104169443,10301,0,00009,00000,,160,0.0,95.91,59.94,319.47,319.47,199.67,01000,"다가구주택, 제2종근린생활시설",0,5,5,0,0,0,1,0,20161115,20220813
1025118572,11710,10300,0492,0001,1,서울특별시 송파구 풍납동 492-1번지,서울특별시 송파구 풍성로27길 13 (풍납동),,117104169514,10301,0,00013,00000,,0,0.0,0,0,249.54,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19890419,20220813
1025118079,11710,10300,0492,0002,1,서울특별시 송파구 풍납동 492-2번지,서울특별시 송파구 풍성로27길 11-1 (풍납동),,117104169514,10301,0,00011,00001,,0,0.0,0,0,183.07,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19890908,20220813
102513683,11710,10300,0492,0003,1,서울특별시 송파구 풍납동 492-3번지,서울특별시 송파구 풍성로25길 12 (풍납동),,117104169510,10301,0,00012,00000,,99,0.0,59.04,59.63,172.22,0,173.95,01000,"다가구주택(3가구), 제1종근린생활시설",0,3,3,0,0,0,0,0,19930802,20220813
1025110111,11710,10300,0493,0000,1,서울특별시 송파구 풍납동 493번지,서울특별시 송파구 풍성로27길 11 (풍납동),,117104169514,10301,0,00011,00000,,0,0.0,0,0,190.26,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19900726,20220813
1025124304,11710,10300,0493,0001,1,서울특별시 송파구 풍납동 493-1번지,서울특별시 송파구 풍성로27길 9 (풍납동),,117104169514,10301,0,00009,00000,,0,0.0,0,0,230.65,0,0,01000,단독주택,0,1,2,1,0,0,0,0,19891014,20220813
1025111384,11710,10300,0493,0002,1,서울특별시 송파구 풍납동 493-2번지,서울특별시 송파구 풍성로27길 7-1 (풍납동),,117104169514,10301,0,00007,00001,,142,0.0,84.13,59.24,233.91,0,111.04,01000,다가구용단독주택(5가구),0,5,2,1,0,0,0,0,19960911,20220813
1025123688,11710,10300,0493,0003,1,서울특별시 송파구 풍납동 493-3번지,서울특별시 송파구 풍성로27길 7 (풍납동),,117104169514,10301,0,00007,00000,,109,0.0,65.25,59.86,177.96,0,110.5,01000,다가구용단독주택(4가구),0,4,2,1,0,0,0,0,19960913,20220813
1025121434,11710,10300,0493,0004,1,서울특별시 송파구 풍납동 493-4번지,서울특별시 송파구 풍성로27길 5-2 (풍납동),,117104169514,10301,0,00005,00002,,112,0.0,66.93,59.75,178.64,0,106.77,01000,다가구용단독주택(4가구),0,4,2,1,0,0,0,0,19960913,20220813
