관리건축물대장PK,관리상위건축물대장PK,대장구분코드,시군구코드,법정동코드,번,지,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,생성일자
102512396,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20220813
102512398,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20240103
102512399,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20220813
102512400,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20250826
102512401,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20220813
102512378,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20251118
102512382,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20230118
102512383,10251440,2,11710,10100,0035,0000,117103123015,10101,0,00062,00000,20250702
10251100189639,,1,11710,10100,0035,0001,117103123009,10101,0,00093,00000,20250612
1025125060,1025019,2,11710,10100,0035,0002,117103123009,10101,0,00061,00000,20250416
1025121653,,2,11710,10100,0035,0003,117103123009,10101,0,00103,00000,20221014
10251100174944,,1,11710,10100,0035,0006,117103123009,10101,0,00081,00000,20220813
10251100228793,,1,11710,10100,0035,0006,117103123009,10101,0,00081,00000,20220813
1025116738,,2,11710,10100,0040,0000,117103123023,10101,0,00212,00000,20250804
10251100190605,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20220813
10251100190601,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20220813
10251100190606,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20221025
10251100190599,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20241113
10251100190600,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20220813
10251100190602,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20250722
10251100190603,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20250923
10251100190604,10251100190598,1,11710,10100,0040,0001,117103123023,10101,0,00240,00000,20241203
10251100464945,,2,11710,10100,0041,0000,000000000000,00000,0,00000,00000,20220813
102512212,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512227,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20251001
102512229,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512259,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512235,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20240320
102512246,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20231120
102512226,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250516
102512245,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20221006
102512215,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512230,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250923
102512258,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512236,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20231121
102512223,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250331
102512225,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512238,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512242,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512211,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512213,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512222,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20231030
102512249,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20251013
102512251,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20240522
102512240,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512216,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512217,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512218,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512219,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512220,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20251111
102512221,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512224,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20251111
102512228,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20241122
102512231,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20240305
102512232,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250414
102512233,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20240308
102512234,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512237,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512239,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512241,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512243,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250213
102512247,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512248,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250624
102512250,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20220813
102512253,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20230714
102512254,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250429
102512257,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20240806
102512252,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250901
102512255,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20241008
102512214,10251418,2,11710,10100,0044,0000,117103123009,10101,0,00169,00000,20220813
102512244,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20250604
102512256,10251418,2,11710,10100,0044,0000,117103123015,10101,0,00088,00000,20231229
102516738,,2,11710,10100,0044,0001,117103123009,10101,0,00133,00000,20240904
102512288,10251426,1,11710,10100,0044,0002,117103123009,10101,0,00159,00000,20220813
102512289,10251426,1,11710,10100,0044,0002,117103123009,10101,0,00159,00000,20220813
102512290,10251426,1,11710,10100,0044,0002,117103123009,10101,0,00159,00000,20220813
1025113788,,2,11710,10100,0044,0003,117103123009,10101,0,00135,00000,20250805
1025122684,,1,11710,10100,0044,0005,117103123009,10101,0,00151,00000,20220813
10251100455653,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20240812
10251100455592,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455626,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455631,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455635,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455532,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455533,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455634,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455591,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455534,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455622,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455640,10251294,1,11710,10100,0047,0000,117104857713,10101,0,00256,00000,20241227
1000000000000005777427,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00126,00000,20251104
10251100455636,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455641,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455586,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455587,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455588,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455589,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455590,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20220813
10251100455620,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455621,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455623,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455624,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455627,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455633,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455637,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455638,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455639,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
10251100455642,10251294,1,11710,10100,0047,0000,117103123009,10101,0,00191,00000,20250611
10251100455652,10251294,1,11710,10100,0047,0000,117103123008,10101,0,00136,00000,20250611
1025124040,,1,11710,10100,0050,0003,117103123023,10101,0,00008,00000,20240809
10251825,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20220813
10251819,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20250321
1000000000000005786884,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20250612
10251824,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20250612
10251821,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20220813
10251820,1025140,1,11710,10100,0050,0004,117104169439,10101,0,00016,00000,20220813
1025112936,,1,11710,10100,0051,0004,000000000000,00000,0,00000,00000,20220813
102518880,,1,11710,10100,0051,0005,000000000000,00000,0,00000,00000,20220813
1025115563,,1,11710,10100,0051,0006,000000000000,00000,0,00000,00000,20220813
1025111338,,1,11710,10100,0054,0000,000000000000,00000,0,00000,00000,20220813
1025112053,,1,11710,10100,0063,0000,000000000000,00000,0,00000,00000,20220813
102511891,10251321,1,11710,10100,0084,0000,117103123023,10101,0,00044,00000,20220813
102514185,,2,11710,10100,0085,0000,117104169439,10101,0,00017,00000,20250910
10251733,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20250826
10251749,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251100461262,1025114,2,11710,10100,0086,0000,000000000000,00000,0,00000,00000,20220813
10251100461263,1025114,2,11710,10100,0086,0000,000000000000,00000,0,00000,00000,20220813
10251738,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220908
10251734,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20240411
10251744,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20231110
10251739,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20250221
10251735,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251743,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251741,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251737,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20250425
10251732,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20230915
10251736,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20230616
10251740,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20221205
10251742,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20240923
10251745,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251746,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20241226
10251747,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251748,1025114,2,11710,10100,0086,0000,117104169439,10101,0,00015,00000,20220813
10251100461264,1025114,2,11710,10100,0086,0000,000000000000,00000,0,00000,00000,20220813
1025120266,,2,11710,10100,0098,0010,000000000000,00000,0,00000,00000,20220813
102515424,,2,11710,10100,0099,0008,000000000000,00000,0,00000,00000,20220813
102511822,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20221205
102511831,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20251121
102511833,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511838,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511832,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511839,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511821,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511825,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511836,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511079,10251123,1,11710,10100,0101,0001,117104169439,10101,0,00040,00000,20220813
102511818,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511819,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511820,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511823,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511080,10251123,1,11710,10100,0101,0001,117104169439,10101,0,00048,00000,20240528
102511824,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511826,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511827,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511828,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511829,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511835,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511837,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511834,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511830,10251301,2,11710,10100,0101,0001,117104169439,10101,0,00042,00000,20220813
102511840,10251302,2,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511781,10251297,1,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511780,10251297,1,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511782,10251297,1,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511841,10251302,2,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511842,10251302,2,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
102511843,10251302,2,11710,10100,0101,0002,117104169439,10101,0,00042,00000,20220813
1025117754,,2,11710,10100,0101,0008,117104169439,10101,0,00032,00000,20220813
10251100566502,10251322,1,11710,10100,0115,0000,117104169439,10101,0,00059,00000,20220813
102511893,10251322,1,11710,10100,0115,0000,117104169439,10101,0,00069,00000,20220813
102511894,10251322,1,11710,10100,0115,0000,117104169439,10101,0,00059,00000,20220813
1025117424,,1,11710,10100,0175,0000,117103123006,10101,0,00069,00000,20250804
1025123809,,2,11710,10100,0175,0001,117103123006,10101,0,00067,00000,20240129
1025123410,,2,11710,10100,0175,0002,117103123006,10101,0,00063,00000,20231128
1025123976,,2,11710,10100,0175,0004,117103123023,10101,0,00074,00000,20220813
10251100227673,,2,11710,10100,0175,0006,117103123023,10101,0,00076,00000,20241205
1025111655,,1,11710,10100,0175,0008,117103123023,10101,0,00080,00000,20220813
10251100178164,,2,11710,10100,0175,0009,117103123023,10101,0,00082,00000,20230508
102519425,,1,11710,10100,0175,0011,117103123023,10101,0,00086,00000,20240328
102519246,,2,11710,10100,0175,0012,117103123023,10101,0,00088,00000,20250804
1025124970,,1,11710,10100,0175,0014,117103123023,10101,0,00092,00000,20230508
1025111316,,1,11710,10100,0175,0020,117104169446,10101,0,00004,00000,20220813
10251100523942,,2,11710,10100,0176,0000,117104169446,10101,0,00004,00011,20220813
10251100190542,,1,11710,10100,0176,0001,117104169204,10101,0,00003,00016,20250515
