RDADDRCD,ARCODE,ARNAME_1,ARNAME_2,ARNAME_3,ARNAME_4,LAND_AT,JIBUNB,JIBUNJ,RDCODE,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,JIBUNSEQ,MV_RESN_CD
116804166382000024000000000001925,1168010500,서울특별시,강남구,삼성동,,0,0150,0029,116804166382,0,00024,00000,0000001925,
116804166382000030000030000001926,1168010500,서울특별시,강남구,삼성동,,0,0150,0023,116804166382,0,00030,00003,0000001926,
116804166382000031000000000001923,1168010500,서울특별시,강남구,삼성동,,0,0149,0025,116804166382,0,00031,00000,0000001923,
116804166383000028000000000014992,1168010500,서울특별시,강남구,삼성동,,0,0149,0033,116804166383,0,00028,00000,0000014992,
116804166384000006000000000001918,1168010500,서울특별시,강남구,삼성동,,0,0147,0010,116804166384,0,00006,00000,0000001918,
116804166384000006000000000001919,1168010500,서울특별시,강남구,삼성동,,0,0147,0018,116804166384,0,00006,00000,0000001919,
116804166384000014000000000001917,1168010500,서울특별시,강남구,삼성동,,0,0147,0016,116804166384,0,00014,00000,0000001917,
116804166384000028000000000001920,1168010500,서울특별시,강남구,삼성동,,0,0148,0010,116804166384,0,00028,00000,0000001920,
116804166384000030000000000001921,1168010500,서울특별시,강남구,삼성동,,0,0148,0016,116804166384,0,00030,00000,0000001921,
116804166385000016000000000006577,1168010500,서울특별시,강남구,삼성동,,0,0076,0027,116804166385,0,00016,00000,0000006577,
116804166385000016000000000006578,1168010500,서울특별시,강남구,삼성동,,0,0076,0028,116804166385,0,00016,00000,0000006578,
116804166386000009000000000001726,1168010500,서울특별시,강남구,삼성동,,0,0077,0029,116804166386,0,00009,00000,0000001726,
116804166387000012000000000011159,1168010500,서울특별시,강남구,삼성동,,0,0155,0001,116804166387,0,00012,00000,0000011159,
116804166387000021000000000011899,1168010500,서울특별시,강남구,삼성동,,0,0153,0065,116804166387,0,00021,00000,0000011899,
116804166389000022000000000001937,1168010500,서울특별시,강남구,삼성동,,0,0153,0003,116804166389,0,00022,00000,0000001937,
116804166389000022000000000001938,1168010500,서울특별시,강남구,삼성동,,0,0153,0004,116804166389,0,00022,00000,0000001938,
116804166391000009000000000001913,1168010500,서울특별시,강남구,삼성동,,0,0145,0026,116804166391,0,00009,00000,0000001913,
116804166394000030000100000001579,1168010500,서울특별시,강남구,삼성동,,0,0025,0035,116804166394,0,00030,00010,0000001579,
116804166394000037000060000001601,1168010500,서울특별시,강남구,삼성동,,0,0047,0005,116804166394,0,00037,00006,0000001601,
116804166398000016000490000009399,1168010500,서울특별시,강남구,삼성동,,0,0062,0018,116804166398,0,00016,00049,0000009399,
116804166398000016000490000009400,1168010500,서울특별시,강남구,삼성동,,0,0062,0019,116804166398,0,00016,00049,0000009400,
116804166398000021000000000001617,1168010500,서울특별시,강남구,삼성동,,0,0064,0011,116804166398,0,00021,00000,0000001617,
116804166398000035000030000005332,1168010500,서울특별시,강남구,삼성동,,0,0060,0025,116804166398,0,00035,00003,0000005332,
116804166398000035000030000005333,1168010500,서울특별시,강남구,삼성동,,0,0060,0026,116804166398,0,00035,00003,0000005333,
116804166398000035000030000005334,1168010500,서울특별시,강남구,삼성동,,0,0060,0027,116804166398,0,00035,00003,0000005334,
116804166398000035000030000005335,1168010500,서울특별시,강남구,삼성동,,0,0060,0028,116804166398,0,00035,00003,0000005335,
116804166398000035000030000005336,1168010500,서울특별시,강남구,삼성동,,0,0060,0029,116804166398,0,00035,00003,0000005336,
116804166400000007000000000008785,1168010400,서울특별시,강남구,청담동,,0,0046,0001,116804166400,0,00007,00000,0000008785,
116804166400000008000000000001223,1168010400,서울특별시,강남구,청담동,,0,0032,0004,116804166400,0,00008,00000,0000001223,
116804166402000028000000000001221,1168010400,서울특별시,강남구,청담동,,0,0028,0014,116804166402,0,00028,00000,0000001221,
116804166402000037000050000001227,1168010400,서울특별시,강남구,청담동,,0,0035,0043,116804166402,0,00037,00005,0000001227,
116804166402000037000050000001228,1168010400,서울특별시,강남구,청담동,,0,0035,0045,116804166402,0,00037,00005,0000001228,
116804166403000019000000000015052,1168010400,서울특별시,강남구,청담동,,0,0061,0011,116804166403,0,00019,00000,0000015052,
116804166403000035000000000001273,1168010400,서울특별시,강남구,청담동,,0,0059,0022,116804166403,0,00035,00000,0000001273,
116804166403000035000000000001274,1168010400,서울특별시,강남구,청담동,,0,0059,0023,116804166403,0,00035,00000,0000001274,
